id,production_date,panel_serial_nbr,energy_produced
191362,2023-11-17,482303052299,0.576
191363,2023-11-17,482303052413,0.176
191364,2023-11-17,482303052483,0.474
191365,2023-11-17,482303052487,0.573
191366,2023-11-17,482303052489,0.178
191367,2023-11-17,482303052497,0.382
191368,2023-11-17,482303052574,0.476
191369,2023-11-17,482303052582,0.38
191370,2023-11-17,482303052599,0.574
191811,2023-11-16,482303052269,0.158
191812,2023-11-16,482303052299,0.192
191813,2023-11-16,482303052413,0.184
191814,2023-11-16,482303052483,0.156
191815,2023-11-16,482303052487,0.19
191816,2023-11-16,482303052489,0.186
191817,2023-11-16,482303052497,0.198
191818,2023-11-16,482303052574,0.159
191819,2023-11-16,482303052582,0.201
191820,2023-11-16,482303052599,0.192
192271,2023-11-15,482303052269,0.488
192272,2023-11-15,482303052299,0.533
192273,2023-11-15,482303052413,0.235
192274,2023-11-15,482303052483,0.49
192275,2023-11-15,482303052487,0.532
192276,2023-11-15,482303052489,0.239
192277,2023-11-15,482303052497,0.405
192278,2023-11-15,482303052574,0.495
192279,2023-11-15,482303052582,0.406
192280,2023-11-15,482303052599,0.533
192741,2023-11-14,482303052269,0.255
192742,2023-11-14,482303052299,0.29
192743,2023-11-14,482303052413,0.171
192744,2023-11-14,482303052483,0.259
192745,2023-11-14,482303052487,0.293
192746,2023-11-14,482303052489,0.176
192747,2023-11-14,482303052497,0.242
192748,2023-11-14,482303052574,0.265
192749,2023-11-14,482303052582,0.245
192750,2023-11-14,482303052599,0.295
193221,2023-11-13,482303052269,0.183
193222,2023-11-13,482303052299,0.229
193223,2023-11-13,482303052413,0.095
193224,2023-11-13,482303052483,0.182
193225,2023-11-13,482303052487,0.227
193226,2023-11-13,482303052489,0.096
193227,2023-11-13,482303052497,0.163
193228,2023-11-13,482303052574,0.184
193229,2023-11-13,482303052582,0.162
193230,2023-11-13,482303052599,0.227
193711,2023-11-12,482303052269,0.064
193712,2023-11-12,482303052299,0.079
193713,2023-11-12,482303052413,0.08
193714,2023-11-12,482303052483,0.062
193715,2023-11-12,482303052487,0.078
193716,2023-11-12,482303052489,0.082
193717,2023-11-12,482303052497,0.085
193718,2023-11-12,482303052574,0.064
193719,2023-11-12,482303052582,0.086
193720,2023-11-12,482303052599,0.078
194211,2023-11-09,482303052269,0.367
194212,2023-11-09,482303052299,0.419
194213,2023-11-09,482303052413,0.264
194214,2023-11-09,482303052483,0.372
194215,2023-11-09,482303052487,0.423
194216,2023-11-09,482303052489,0.271
194217,2023-11-09,482303052497,0.361
194218,2023-11-09,482303052574,0.385
194219,2023-11-09,482303052582,0.366
194220,2023-11-09,482303052599,0.427
194721,2023-11-08,482303052269,0.239
194722,2023-11-08,482303052299,0.284
194723,2023-11-08,482303052413,0.216
194724,2023-11-08,482303052483,0.244
194725,2023-11-08,482303052487,0.284
194726,2023-11-08,482303052489,0.221
194727,2023-11-08,482303052497,0.265
194728,2023-11-08,482303052574,0.252
194729,2023-11-08,482303052582,0.268
194730,2023-11-08,482303052599,0.287
195241,2023-11-07,482303052269,0.695
195242,2023-11-07,482303052299,0.765
195243,2023-11-07,482303052413,0.343
195244,2023-11-07,482303052483,0.699
195245,2023-11-07,482303052487,0.77
195246,2023-11-07,482303052489,0.351
195247,2023-11-07,482303052497,0.587
195248,2023-11-07,482303052574,0.709
195249,2023-11-07,482303052582,0.592
195250,2023-11-07,482303052599,0.771
195771,2023-11-06,482303052269,0.697
195772,2023-11-06,482303052299,0.782
195773,2023-11-06,482303052413,0.301
195774,2023-11-06,482303052483,0.706
195775,2023-11-06,482303052487,0.789
195776,2023-11-06,482303052489,0.31
195777,2023-11-06,482303052497,0.567
195778,2023-11-06,482303052574,0.718
195779,2023-11-06,482303052582,0.574
195780,2023-11-06,482303052599,0.792
196311,2023-11-05,482303052269,0.206
196312,2023-11-05,482303052299,0.24
196313,2023-11-05,482303052413,0.203
196314,2023-11-05,482303052483,0.204
196315,2023-11-05,482303052487,0.238
196316,2023-11-05,482303052489,0.205
196317,2023-11-05,482303052497,0.236
196318,2023-11-05,482303052574,0.209
196319,2023-11-05,482303052582,0.237
196320,2023-11-05,482303052599,0.24
196861,2023-11-04,482303052269,0.17
196862,2023-11-04,482303052299,0.204
196863,2023-11-04,482303052413,0.191
196864,2023-11-04,482303052483,0.169
196865,2023-11-04,482303052487,0.202
196866,2023-11-04,482303052489,0.193
196867,2023-11-04,482303052497,0.209
196868,2023-11-04,482303052574,0.175
196869,2023-11-04,482303052582,0.21
196870,2023-11-04,482303052599,0.204
197421,2023-11-03,482303052269,0.392
197422,2023-11-03,482303052299,0.434
197423,2023-11-03,482303052413,0.224
197424,2023-11-03,482303052483,0.392
197425,2023-11-03,482303052487,0.432
197426,2023-11-03,482303052489,0.227
197427,2023-11-03,482303052497,0.347
197428,2023-11-03,482303052574,0.396
197429,2023-11-03,482303052582,0.347
197430,2023-11-03,482303052599,0.433
197991,2023-11-02,482303052269,0.101
197992,2023-11-02,482303052299,0.124
197993,2023-11-02,482303052413,0.127
197994,2023-11-02,482303052483,0.099
197995,2023-11-02,482303052487,0.123
197996,2023-11-02,482303052489,0.128
197997,2023-11-02,482303052497,0.134
197998,2023-11-02,482303052574,0.102
197999,2023-11-02,482303052582,0.134
198000,2023-11-02,482303052599,0.124
198571,2023-11-01,482303052269,0.235
198572,2023-11-01,482303052299,0.276
198573,2023-11-01,482303052413,0.244
198574,2023-11-01,482303052483,0.232
198575,2023-11-01,482303052487,0.273
198576,2023-11-01,482303052489,0.245
198577,2023-11-01,482303052497,0.275
198578,2023-11-01,482303052574,0.238
198579,2023-11-01,482303052582,0.276
198580,2023-11-01,482303052599,0.276
199161,2023-10-31,482303052269,0.503
199162,2023-10-31,482303052299,0.543
199163,2023-10-31,482303052413,0.266
199164,2023-10-31,482303052483,0.514
199165,2023-10-31,482303052487,0.554
199166,2023-10-31,482303052489,0.277
199167,2023-10-31,482303052497,0.433
199168,2023-10-31,482303052574,0.523
199169,2023-10-31,482303052582,0.442
199170,2023-10-31,482303052599,0.558
199761,2023-10-30,482303052269,0.262
199762,2023-10-30,482303052299,0.28
199763,2023-10-30,482303052413,0.152
199764,2023-10-30,482303052483,0.262
199765,2023-10-30,482303052487,0.282
199766,2023-10-30,482303052489,0.159
199767,2023-10-30,482303052497,0.227
199768,2023-10-30,482303052574,0.269
199769,2023-10-30,482303052582,0.234
199770,2023-10-30,482303052599,0.288
200371,2023-10-29,482303052269,0.581
200372,2023-10-29,482303052299,0.637
200373,2023-10-29,482303052413,0.341
200374,2023-10-29,482303052483,0.588
200375,2023-10-29,482303052487,0.642
200376,2023-10-29,482303052489,0.35
200377,2023-10-29,482303052497,0.519
200378,2023-10-29,482303052574,0.599
200379,2023-10-29,482303052582,0.525
200380,2023-10-29,482303052599,0.646
200991,2023-10-28,482303052269,0.209
200992,2023-10-28,482303052299,0.246
200993,2023-10-28,482303052413,0.2
200994,2023-10-28,482303052483,0.207
200995,2023-10-28,482303052487,0.243
200996,2023-10-28,482303052489,0.201
200997,2023-10-28,482303052497,0.235
200998,2023-10-28,482303052574,0.212
200999,2023-10-28,482303052582,0.235
201000,2023-10-28,482303052599,0.245
201621,2023-10-27,482303052269,0.149
201622,2023-10-27,482303052299,0.188
201623,2023-10-27,482303052413,0.196
201624,2023-10-27,482303052483,0.146
201625,2023-10-27,482303052487,0.186
201626,2023-10-27,482303052489,0.197
201627,2023-10-27,482303052497,0.205
201628,2023-10-27,482303052574,0.15
201629,2023-10-27,482303052582,0.205
201630,2023-10-27,482303052599,0.188
202261,2023-10-26,482303052269,0.357
202262,2023-10-26,482303052299,0.409
202263,2023-10-26,482303052413,0.348
202264,2023-10-26,482303052483,0.352
202265,2023-10-26,482303052487,0.404
202266,2023-10-26,482303052489,0.35
202267,2023-10-26,482303052497,0.402
202268,2023-10-26,482303052574,0.36
202269,2023-10-26,482303052582,0.402
202270,2023-10-26,482303052599,0.407
202911,2023-10-25,482303052269,0.095
202912,2023-10-25,482303052299,0.119
202913,2023-10-25,482303052413,0.122
202914,2023-10-25,482303052483,0.093
202915,2023-10-25,482303052487,0.117
202916,2023-10-25,482303052489,0.123
202917,2023-10-25,482303052497,0.128
202918,2023-10-25,482303052574,0.096
202919,2023-10-25,482303052582,0.128
202920,2023-10-25,482303052599,0.118
203571,2023-10-24,482303052269,0.135
203572,2023-10-24,482303052299,0.167
203573,2023-10-24,482303052413,0.163
203574,2023-10-24,482303052483,0.133
203575,2023-10-24,482303052487,0.164
203576,2023-10-24,482303052489,0.164
203577,2023-10-24,482303052497,0.175
203578,2023-10-24,482303052574,0.137
203579,2023-10-24,482303052582,0.175
203580,2023-10-24,482303052599,0.166
204241,2023-10-23,482303052269,0.29
204242,2023-10-23,482303052299,0.342
204243,2023-10-23,482303052413,0.309
204244,2023-10-23,482303052483,0.285
204245,2023-10-23,482303052487,0.338
204246,2023-10-23,482303052489,0.309
204247,2023-10-23,482303052497,0.347
204248,2023-10-23,482303052574,0.293
204249,2023-10-23,482303052582,0.346
204250,2023-10-23,482303052599,0.341
204921,2023-10-22,482303052269,0.721
204922,2023-10-22,482303052299,0.789
204923,2023-10-22,482303052413,0.343
204924,2023-10-22,482303052483,0.733
204925,2023-10-22,482303052487,0.787
204926,2023-10-22,482303052489,0.347
204927,2023-10-22,482303052497,0.6
204928,2023-10-22,482303052574,0.743
204929,2023-10-22,482303052582,0.601
204930,2023-10-22,482303052599,0.786
205611,2023-10-21,482303052269,0.392
205612,2023-10-21,482303052299,0.435
205613,2023-10-21,482303052413,0.302
205614,2023-10-21,482303052483,0.392
205615,2023-10-21,482303052487,0.434
205616,2023-10-21,482303052489,0.305
205617,2023-10-21,482303052497,0.394
205618,2023-10-21,482303052574,0.399
205619,2023-10-21,482303052582,0.396
205620,2023-10-21,482303052599,0.436
206311,2023-10-20,482303052269,0.054
206312,2023-10-20,482303052299,0.068
206313,2023-10-20,482303052413,0.071
206314,2023-10-20,482303052483,0.052
206315,2023-10-20,482303052487,0.066
206316,2023-10-20,482303052489,0.072
206317,2023-10-20,482303052497,0.074
206318,2023-10-20,482303052574,0.055
206319,2023-10-20,482303052582,0.075
206320,2023-10-20,482303052599,0.067
207021,2023-10-19,482303052269,0.36
207022,2023-10-19,482303052299,0.412
207023,2023-10-19,482303052413,0.324
207024,2023-10-19,482303052483,0.357
207025,2023-10-19,482303052487,0.409
207026,2023-10-19,482303052489,0.327
207027,2023-10-19,482303052497,0.389
207028,2023-10-19,482303052574,0.365
207029,2023-10-19,482303052582,0.39
207030,2023-10-19,482303052599,0.411
207741,2023-10-18,482303052269,0.871
207742,2023-10-18,482303052299,0.939
207743,2023-10-18,482303052413,0.562
207744,2023-10-18,482303052483,0.875
207745,2023-10-18,482303052487,0.941
207746,2023-10-18,482303052489,0.572
207747,2023-10-18,482303052497,0.797
207748,2023-10-18,482303052574,0.885
207749,2023-10-18,482303052582,0.801
207750,2023-10-18,482303052599,0.942
208471,2023-10-17,482303052269,1.716
208472,2023-10-17,482303052299,1.797
208473,2023-10-17,482303052413,0.587
208474,2023-10-17,482303052483,1.732
208475,2023-10-17,482303052487,1.813
208476,2023-10-17,482303052489,0.61
208477,2023-10-17,482303052497,1.286
208478,2023-10-17,482303052574,1.741
208479,2023-10-17,482303052582,1.293
208480,2023-10-17,482303052599,1.807
209211,2023-10-16,482303052269,0.58
209212,2023-10-16,482303052299,0.636
209213,2023-10-16,482303052413,0.426
209214,2023-10-16,482303052483,0.583
209215,2023-10-16,482303052487,0.637
209216,2023-10-16,482303052489,0.436
209217,2023-10-16,482303052497,0.562
209218,2023-10-16,482303052574,0.593
209219,2023-10-16,482303052582,0.566
209220,2023-10-16,482303052599,0
209961,2023-10-15,482303052269,0.843
209962,2023-10-15,482303052299,0.903
209963,2023-10-15,482303052413,0.462
209964,2023-10-15,482303052483,0.847
209965,2023-10-15,482303052487,0.903
209966,2023-10-15,482303052489,0.474
209967,2023-10-15,482303052497,0.737
209968,2023-10-15,482303052574,0.855
209969,2023-10-15,482303052582,0.739
209970,2023-10-15,482303052599,0.903
210721,2023-10-14,482303052269,1.136
210722,2023-10-14,482303052299,1.212
210723,2023-10-14,482303052413,0.564
210724,2023-10-14,482303052483,1.152
210725,2023-10-14,482303052487,1.215
210726,2023-10-14,482303052489,0.588
210727,2023-10-14,482303052497,0.956
210728,2023-10-14,482303052574,1.168
210729,2023-10-14,482303052582,0.967
210730,2023-10-14,482303052599,1.218
211491,2023-10-13,482303052269,0.147
211492,2023-10-13,482303052299,0.179
211493,2023-10-13,482303052413,0.172
211494,2023-10-13,482303052483,0.144
211495,2023-10-13,482303052487,0.177
211496,2023-10-13,482303052489,0.175
211497,2023-10-13,482303052497,0.188
211498,2023-10-13,482303052574,0.149
211499,2023-10-13,482303052582,0.189
211500,2023-10-13,482303052599,0.179
212271,2023-10-12,482303052269,0.109
212272,2023-10-12,482303052299,0.134
212273,2023-10-12,482303052413,0.123
212274,2023-10-12,482303052483,0.107
212275,2023-10-12,482303052487,0.132
212276,2023-10-12,482303052489,0.124
212277,2023-10-12,482303052497,0.138
212278,2023-10-12,482303052574,0.109
212279,2023-10-12,482303052582,0.138
212280,2023-10-12,482303052599,0.133
213061,2023-10-11,482303052269,0.398
213062,2023-10-11,482303052299,0.448
213063,2023-10-11,482303052413,0.34
213064,2023-10-11,482303052483,0.398
213065,2023-10-11,482303052487,0.445
213066,2023-10-11,482303052489,0.344
213067,2023-10-11,482303052497,0.42
213068,2023-10-11,482303052574,0.407
213069,2023-10-11,482303052582,0.423
213070,2023-10-11,482303052599,0.449
213861,2023-10-10,482303052269,1.14
213862,2023-10-10,482303052299,1.215
213863,2023-10-10,482303052413,0.645
213864,2023-10-10,482303052483,1.152
213865,2023-10-10,482303052487,1.22
213866,2023-10-10,482303052489,0.659
213867,2023-10-10,482303052497,0.991
213868,2023-10-10,482303052574,1.165
213869,2023-10-10,482303052582,1
213870,2023-10-10,482303052599,1.222
214671,2023-10-09,482303052269,0.438
214672,2023-10-09,482303052299,0.504
214673,2023-10-09,482303052413,0.444
214674,2023-10-09,482303052483,0.434
214675,2023-10-09,482303052487,0.499
214676,2023-10-09,482303052489,0.448
214677,2023-10-09,482303052497,0.505
214678,2023-10-09,482303052574,0.447
214679,2023-10-09,482303052582,0.507
214680,2023-10-09,482303052599,0.505
215491,2023-10-08,482303052269,0.536
215492,2023-10-08,482303052299,0.606
215493,2023-10-08,482303052413,0.505
215494,2023-10-08,482303052483,0.535
215495,2023-10-08,482303052487,0.602
215496,2023-10-08,482303052489,0.512
215497,2023-10-08,482303052497,0.593
215498,2023-10-08,482303052574,0.549
215499,2023-10-08,482303052582,0.596
215500,2023-10-08,482303052599,0.609
216321,2023-10-07,482303052269,0.776
216322,2023-10-07,482303052299,0.847
216323,2023-10-07,482303052413,0.576
216324,2023-10-07,482303052483,0.788
216325,2023-10-07,482303052487,0.848
216326,2023-10-07,482303052489,0.596
216327,2023-10-07,482303052497,0.759
216328,2023-10-07,482303052574,0.808
216329,2023-10-07,482303052582,0.772
216330,2023-10-07,482303052599,0.857
217161,2023-10-06,482303052269,1.139
217162,2023-10-06,482303052299,1.234
217163,2023-10-06,482303052413,0.705
217164,2023-10-06,482303052483,1.144
217165,2023-10-06,482303052487,1.233
217166,2023-10-06,482303052489,0.718
217167,2023-10-06,482303052497,1.036
217168,2023-10-06,482303052574,1.159
217169,2023-10-06,482303052582,1.043
217170,2023-10-06,482303052599,1.232
218011,2023-10-05,482303052269,0.979
218012,2023-10-05,482303052299,1.056
218013,2023-10-05,482303052413,0.574
218014,2023-10-05,482303052483,0.981
218015,2023-10-05,482303052487,1.05
218016,2023-10-05,482303052489,0.577
218017,2023-10-05,482303052497,0.872
218018,2023-10-05,482303052574,0.988
218019,2023-10-05,482303052582,0.872
218020,2023-10-05,482303052599,1.049
218871,2023-10-04,482303052269,0.647
218872,2023-10-04,482303052299,0.732
218873,2023-10-04,482303052413,0.569
218874,2023-10-04,482303052483,0.646
218875,2023-10-04,482303052487,0.726
218876,2023-10-04,482303052489,0.578
218877,2023-10-04,482303052497,0.694
218878,2023-10-04,482303052574,0.662
218879,2023-10-04,482303052582,0.7
218880,2023-10-04,482303052599,0.732
219741,2023-10-03,482303052269,0.589
219742,2023-10-03,482303052299,0.653
219743,2023-10-03,482303052413,0.366
219744,2023-10-03,482303052483,0.587
219745,2023-10-03,482303052487,0.644
219746,2023-10-03,482303052489,0.37
219747,2023-10-03,482303052497,0.545
219748,2023-10-03,482303052574,0.592
219749,2023-10-03,482303052582,0.543
219750,2023-10-03,482303052599,0.644
220621,2023-10-02,482303052269,1.119
220622,2023-10-02,482303052299,1.211
220623,2023-10-02,482303052413,0.69
220624,2023-10-02,482303052483,1.117
220625,2023-10-02,482303052487,1.206
220626,2023-10-02,482303052489,0.697
220627,2023-10-02,482303052497,1.012
220628,2023-10-02,482303052574,1.127
220629,2023-10-02,482303052582,1.009
220630,2023-10-02,482303052599,1.202
221511,2023-10-01,482303052269,1.594
221512,2023-10-01,482303052299,1.695
221513,2023-10-01,482303052413,0.816
221514,2023-10-01,482303052483,1.613
221515,2023-10-01,482303052487,1.695
221516,2023-10-01,482303052489,0.836
221517,2023-10-01,482303052497,1.341
221518,2023-10-01,482303052574,1.628
221519,2023-10-01,482303052582,1.351
221520,2023-10-01,482303052599,1.693
222411,2023-09-30,482303052269,0.976
222412,2023-09-30,482303052299,1.06
222413,2023-09-30,482303052413,0.674
222414,2023-09-30,482303052483,0.992
222415,2023-09-30,482303052487,1.059
222416,2023-09-30,482303052489,0.682
222417,2023-09-30,482303052497,0.919
222418,2023-09-30,482303052574,1.012
222419,2023-09-30,482303052582,0.933
222420,2023-09-30,482303052599,1.067
223321,2023-09-29,482303052269,0.75
223322,2023-09-29,482303052299,0.83
223323,2023-09-29,482303052413,0.484
223324,2023-09-29,482303052483,0.745
223325,2023-09-29,482303052487,0.817
223326,2023-09-29,482303052489,0.475
223327,2023-09-29,482303052497,0.692
223328,2023-09-29,482303052574,0.752
223329,2023-09-29,482303052582,0.687
223330,2023-09-29,482303052599,0.819
224241,2023-09-28,482303052269,0.47
224242,2023-09-28,482303052299,0.549
224243,2023-09-28,482303052413,0.507
224244,2023-09-28,482303052483,0.463
224245,2023-09-28,482303052487,0.539
224246,2023-09-28,482303052489,0.498
224247,2023-09-28,482303052497,0.559
